profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17,profile_18,profile_19,profile_20,profile_21,profile_22,profile_23,profile_24,profile_25,profile_26,profile_27,profile_28,profile_29,profile_30,profile_31,profile_32,profile_33,profile_34,profile_35,profile_36,profile_37,profile_38,profile_39,profile_40,profile_41,profile_42,profile_43,profile_44,profile_45,profile_46,profile_47,profile_48,profile_49,profile_50,profile_51,profile_52,profile_53,profile_54,profile_55,profile_56,profile_57,profile_58,profile_59,profile_60,profile_61,profile_62,profile_63,profile_64,profile_65,profile_66,profile_67,profile_68,profile_69,profile_70,profile_71,profile_72,profile_73,profile_74,profile_75,profile_76,profile_77,profile_78,profile_79,profile_80,profile_81,profile_82,profile_83,profile_84,profile_85,profile_86,profile_87,profile_88,profile_89,profile_90,profile_91,profile_92,profile_93,profile_94,profile_95,profile_96,profile_97,profile_98,profile_99,profile_100,profile_101,profile_102,profile_103,profile_104,profile_105,profile_106,profile_107,profile_108,profile_109,profile_110,profile_111,profile_112,profile_113,profile_114,profile_115,profile_116,profile_117,profile_118,profile_119,profile_120,profile_121,profile_122,profile_123,profile_124,profile_125,profile_126,profile_127,profile_128,profile_129,profile_130,profile_131,profile_132,profile_133,profile_134,profile_135,profile_136,profile_137,profile_138,profile_139,profile_140,profile_141,profile_142,profile_143,profile_144,profile_145,profile_146,profile_147,profile_148,profile_149,profile_150,profile_151,profile_152,profile_153,profile_154,profile_155,profile_156,profile_157,profile_158,profile_159,profile_160,profile_161,profile_162,profile_163,profile_164,profile_165,profile_166,profile_167,profile_168,profile_169,profile_170,profile_171,profile_172,profile_173,profile_174,profile_175,profile_176,profile_177,profile_178,profile_179,profile_180,profile_181,profile_182,profile_183,profile_184,profile_185,profile_186,profile_187,profile_188,profile_189,profile_190,profile_191,profile_192,profile_193,profile_194,profile_195,profile_196,profile_197,profile_198,profile_199,profile_200
0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2931,0.2292,0.2052,0.2743,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2788,0.2944,0.2431,0.2227,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2567,0.2505,0.228,0.2006,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.1958,0.295,0.2334,0.2941,0.1958,0.295,0.2334,0.2941,0.1958,0.295
0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3392,0.3355,0.4197,0.3552,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3851,0.3938,0.3966,0.3868,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.3731,0.3272,0.3839,0.3861,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254,0.3432,0.4062,0.4173,0.3254
0.4524,0.4689,0.4695,0.454,0.4599,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.454,0.454,0.4524,0.4675,0.4695,0.454,0.4524,0.4689,0.4695,0.454,0.4599,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.454,0.4524,0.4675,0.4695,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4639,0.4319,0.4283,0.4523,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4696,0.4694,0.4314,0.4433,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.467,0.4623,0.4693,0.4406,0.467,0.4623,0.4693,0.4406,0.467,0.4623
0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4619,0.4343,0.4636,0.4693,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4317,0.4438,0.447,0.4688,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.47,0.4692,0.4698,0.4606,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4661,0.4632,0.4593,0.453,0.4661,0.4632,0.4593,0.453,0.4661,0.4632
0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3318,0.4042,0.3527,0.3892,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3863,0.3446,0.4245,0.3811,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3524,0.3592,0.3996,0.352,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469,0.3682,0.3214,0.3289,0.3469
0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.24,0.3134,0.3142,0.2383,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2649,0.2659,0.1998,0.2248,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2427,0.2283,0.2647,0.2904,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579,0.2526,0.2769,0.2359,0.2579
0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1012,0.1113,0.1513,0.105,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1849,0.1038,0.1544,0.1128,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1686,0.1184,0.1835,0.1881,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929,0.1343,0.1004,0.1118,0.1929
0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0655,0.0773,0.0606,0.0525,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0729,0.0827,0.0909,0.0455,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0761,0.0912,0.0852,0.0949,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646,0.0618,0.0448,0.0635,0.0646
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
