profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17,profile_18,profile_19,profile_20,profile_21,profile_22,profile_23,profile_24,profile_25,profile_26,profile_27,profile_28,profile_29,profile_30,profile_31,profile_32,profile_33,profile_34,profile_35,profile_36,profile_37,profile_38,profile_39,profile_40,profile_41,profile_42,profile_43,profile_44,profile_45,profile_46,profile_47,profile_48,profile_49,profile_50,profile_51,profile_52,profile_53,profile_54,profile_55,profile_56,profile_57,profile_58,profile_59,profile_60,profile_61,profile_62,profile_63,profile_64,profile_65,profile_66,profile_67,profile_68,profile_69,profile_70,profile_71,profile_72,profile_73,profile_74,profile_75,profile_76,profile_77,profile_78,profile_79,profile_80,profile_81,profile_82,profile_83,profile_84,profile_85,profile_86,profile_87,profile_88,profile_89,profile_90,profile_91,profile_92,profile_93,profile_94,profile_95,profile_96,profile_97,profile_98,profile_99,profile_100,profile_101,profile_102,profile_103,profile_104,profile_105,profile_106,profile_107,profile_108,profile_109,profile_110,profile_111,profile_112,profile_113,profile_114,profile_115,profile_116,profile_117,profile_118,profile_119,profile_120,profile_121,profile_122,profile_123,profile_124,profile_125,profile_126,profile_127,profile_128,profile_129,profile_130,profile_131,profile_132,profile_133,profile_134,profile_135,profile_136,profile_137,profile_138,profile_139,profile_140,profile_141,profile_142,profile_143,profile_144,profile_145,profile_146,profile_147,profile_148,profile_149,profile_150,profile_151,profile_152,profile_153,profile_154,profile_155,profile_156,profile_157,profile_158,profile_159,profile_160,profile_161,profile_162,profile_163,profile_164,profile_165,profile_166,profile_167,profile_168,profile_169,profile_170,profile_171,profile_172,profile_173,profile_174,profile_175,profile_176,profile_177,profile_178,profile_179,profile_180,profile_181,profile_182,profile_183,profile_184,profile_185,profile_186,profile_187,profile_188,profile_189,profile_190,profile_191,profile_192,profile_193,profile_194,profile_195,profile_196,profile_197,profile_198,profile_199,profile_200
0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.305722272,0.32638528,0.295247361,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.32638528,0.295247361,0.295712507,0.305722272,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.302665049,0.319857575,0.280484993,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.319857575,0.280484993,0.283884007,0.302665049,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.290558448,0.316658999,0.272070443,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.316658999,0.272070443,0.278206327,0.290558448,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.299607827,0.313329869,0.289342414,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827,0.313329869,0.289342414,0.292755382,0.299607827
0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.206216768,0.216419361,0.205885942,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.216419361,0.205885942,0.19927257,0.206216768,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.2041546,0.212090974,0.195591645,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.212090974,0.195591645,0.191301667,0.2041546,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.195988416,0.209970064,0.189723896,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.209970064,0.189723896,0.187475634,0.195988416,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.202092432,0.207762587,0.201768223,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432,0.207762587,0.201768223,0.197279844,0.202092432
0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.195795028,0.192931175,0.187395647,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.192931175,0.187395647,0.187505156,0.195795028,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.193837078,0.189072552,0.178025865,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.189072552,0.178025865,0.180004949,0.193837078,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.186083595,0.187181826,0.172685089,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.187181826,0.172685089,0.17640485,0.186083595,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.191879128,0.185213928,0.183647734,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128,0.185213928,0.183647734,0.185630104,0.191879128
0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.196350238,0.196449663,0.197879698,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.196449663,0.197879698,0.188050273,0.196350238,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.194386736,0.19252067,0.187985713,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.19252067,0.187985713,0.180528262,0.194386736,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.186611266,0.190595463,0.182346142,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.190595463,0.182346142,0.176917697,0.186611266,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.192423233,0.188591677,0.193922104,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233,0.188591677,0.193922104,0.18616977,0.192423233
0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.206615213,0.220484407,0.210555321,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.220484407,0.210555321,0.224790156,0.206615213,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.204549061,0.216074719,0.200027555,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.216074719,0.200027555,0.21579855,0.204549061,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.196367099,0.213913972,0.194026728,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.213913972,0.194026728,0.211482579,0.196367099,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.202482909,0.211665031,0.206344215,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909,0.211665031,0.206344215,0.222542254,0.202482909
0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.275468781,0.290675115,0.288431806,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.290675115,0.288431806,0.258714769,0.275468781,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.272714093,0.284861613,0.274010216,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.284861613,0.274010216,0.248366178,0.272714093,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.261805529,0.282012996,0.26578991,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.282012996,0.26578991,0.243398855,0.261805529,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.269959405,0.27904811,0.28266317,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405,0.27904811,0.28266317,0.256127621,0.269959405
0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.289232992,0.294221185,0.3056752,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.294221185,0.3056752,0.290386921,0.289232992,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.286340662,0.288336761,0.29039144,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.288336761,0.29039144,0.278771444,0.286340662,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.274887035,0.285453394,0.281679697,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.285453394,0.281679697,0.273196015,0.274887035,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.283448332,0.282452338,0.299561696,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332,0.282452338,0.299561696,0.287483051,0.283448332
0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.299785425,0.281448975,0.306284054,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.281448975,0.306284054,0.313331684,0.299785425,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.296787571,0.275819996,0.290969851,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.275819996,0.290969851,0.300798417,0.296787571,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.284916068,0.273061796,0.282240756,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.273061796,0.282240756,0.294782448,0.284916068,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.293789717,0.270191016,0.300158373,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717,0.270191016,0.300158373,0.310198367,0.293789717
0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.332607891,0.351287012,0.338250017,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.351287012,0.338250017,0.329596073,0.332607891,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.329281812,0.344261271,0.321337516,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.344261271,0.321337516,0.31641223,0.329281812,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.316110539,0.340818659,0.311697391,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.340818659,0.311697391,0.310083985,0.316110539,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.325955733,0.337235531,0.331485017,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733,0.337235531,0.331485017,0.326300112,0.325955733
0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.354849904,0.353470641,0.353852931,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.353470641,0.353852931,0.347096003,0.354849904,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.351301405,0.346401228,0.336160285,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.346401228,0.336160285,0.333212163,0.351301405,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.337249349,0.342937216,0.326075476,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.342937216,0.326075476,0.32654792,0.337249349,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.347752906,0.339331815,0.346775873,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906,0.339331815,0.346775873,0.343625043,0.347752906
